#VIN,#VehicleCategoryCode,ClassOfHybridVehicleCode,#FuelTypeCode,#FuelCode1,#FuelCode2,#FuelCode3,FuelCode4,Info manueller Change in DB: vehicleNatureCode 
BFE38nfchvT50xx44,N1,NOVC-FCHV,T,50,-,44,0,38
BFE01nfchvT0x40xx,N1,NOVC-FCHV,T,0,40,-,0,-
BFE35nfchvT0x40xx,N1,NOVC-FCHV,T,0,40,-,0,35
BFE38nfchvT0x40xx,N1,NOVC-FCHV,T,0,40,-,0,38
BFE01nfchvT0x400x,N1,NOVC-FCHV,T,0,40,0,0,-
BFE35nfchvT0x400x,N1,NOVC-FCHV,T,0,40,0,0,35
BFE38nfchvT0x400x,N1,NOVC-FCHV,T,0,40,0,0,38
BFE01nfchvT0x4044,N1,NOVC-FCHV,T,0,40,44,0,-
BFE35nfchvT0x4044,N1,NOVC-FCHV,T,0,40,44,0,35
BFE38nfchvT0x4044,N1,NOVC-FCHV,T,0,40,44,0,38
BFE01nfchvT0xxxxx,N1,NOVC-FCHV,T,0,-,-,0,-
BFE35nfchvT0xxxxx,N1,NOVC-FCHV,T,0,-,-,0,35
BFE38nfchvT0xxxxx,N1,NOVC-FCHV,T,0,-,-,0,38
BFE01nfchvT0xxx0x,N1,NOVC-FCHV,T,0,-,0,0,-
BFE35nfchvT0xxx0x,N1,NOVC-FCHV,T,0,-,0,0,35
BFE38nfchvT0xxx0x,N1,NOVC-FCHV,T,0,-,0,0,38
BFE01nfchvT0xxx44,N1,NOVC-FCHV,T,0,-,44,0,-
BFE35nfchvT0xxx44,N1,NOVC-FCHV,T,0,-,44,0,35
BFE38nfchvT0xxx44,N1,NOVC-FCHV,T,0,-,44,0,38
BFE01nfchvT4040xx,N1,NOVC-FCHV,T,40,40,-,0,-
BFE35nfchvT4040xx,N1,NOVC-FCHV,T,40,40,-,0,35
BFE38nfchvT4040xx,N1,NOVC-FCHV,T,40,40,-,0,38
BFE01nfchvT40400x,N1,NOVC-FCHV,T,40,40,0,0,-
BFE35nfchvT40400x,N1,NOVC-FCHV,T,40,40,0,0,35
BFE38nfchvT40400x,N1,NOVC-FCHV,T,40,40,0,0,38
BFE01nfchvT404044,N1,NOVC-FCHV,T,40,40,44,0,-
BFE35nfchvT404044,N1,NOVC-FCHV,T,40,40,44,0,35
BFE38nfchvT404044,N1,NOVC-FCHV,T,40,40,44,0,38
BFE01nfchvT40xxxx,N1,NOVC-FCHV,T,40,-,-,0,-
BFE35nfchvT40xxxx,N1,NOVC-FCHV,T,40,-,-,0,35
BFE38nfchvT40xxxx,N1,NOVC-FCHV,T,40,-,-,0,38
BFE01nfchvT40xx0x,N1,NOVC-FCHV,T,40,-,0,0,-
BFE35nfchvT40xx0x,N1,NOVC-FCHV,T,40,-,0,0,35
BFE38nfchvT40xx0x,N1,NOVC-FCHV,T,40,-,0,0,38
BFE01nfchvT40xx44,N1,NOVC-FCHV,T,40,-,44,0,-
BFE35nfchvT40xx44,N1,NOVC-FCHV,T,40,-,44,0,35
BFE38nfchvT40xx44,N1,NOVC-FCHV,T,40,-,44,0,38
BFE01nfchvT2040xx,N1,NOVC-FCHV,T,20,40,-,0,-
BFE35nfchvT2040xx,N1,NOVC-FCHV,T,20,40,-,0,35
BFE38nfchvT2040xx,N1,NOVC-FCHV,T,20,40,-,0,38
BFE01nfchvT20400x,N1,NOVC-FCHV,T,20,40,0,0,-
BFE35nfchvT20400x,N1,NOVC-FCHV,T,20,40,0,0,35
BFE38nfchvT20400x,N1,NOVC-FCHV,T,20,40,0,0,38
BFE01nfchvT204044,N1,NOVC-FCHV,T,20,40,44,0,-
BFE35nfchvT204044,N1,NOVC-FCHV,T,20,40,44,0,35
BFE38nfchvT204044,N1,NOVC-FCHV,T,20,40,44,0,38
BFE01nfchvT20xxxx,N1,NOVC-FCHV,T,20,-,-,0,-
BFE35nfchvT20xxxx,N1,NOVC-FCHV,T,20,-,-,0,35
BFE38nfchvT20xxxx,N1,NOVC-FCHV,T,20,-,-,0,38
BFE01nfchvT20xx0x,N1,NOVC-FCHV,T,20,-,0,0,-
BFE35nfchvT20xx0x,N1,NOVC-FCHV,T,20,-,0,0,35
BFE38nfchvT20xx0x,N1,NOVC-FCHV,T,20,-,0,0,38
BFE01nfchvT20xx44,N1,NOVC-FCHV,T,20,-,44,0,-
BFE35nfchvT20xx44,N1,NOVC-FCHV,T,20,-,44,0,35
BFE38nfchvT20xx44,N1,NOVC-FCHV,T,20,-,44,0,38
BFE01nfchvM1040xx,N1,NOVC-FCHV,M,10,40,-,-,-
BFE35nfchvM1040xx,N1,NOVC-FCHV,M,10,40,-,-,35
BFE38nfchvM1040xx,N1,NOVC-FCHV,M,10,40,-,-,38
BFE01nfchvM10400x,N1,NOVC-FCHV,M,10,40,0,-,-
BFE35nfchvM10400x,N1,NOVC-FCHV,M,10,40,0,-,35
BFE38nfchvM10400x,N1,NOVC-FCHV,M,10,40,0,-,38
BFE01nfchvM104044,N1,NOVC-FCHV,M,10,40,44,-,-
BFE35nfchvM104044,N1,NOVC-FCHV,M,10,40,44,-,35
BFE38nfchvM104044,N1,NOVC-FCHV,M,10,40,44,-,38
BFE01nfchvM10xxxx,N1,NOVC-FCHV,M,10,-,-,-,-
BFE35nfchvM10xxxx,N1,NOVC-FCHV,M,10,-,-,-,35
BFE38nfchvM10xxxx,N1,NOVC-FCHV,M,10,-,-,-,38
BFE01nfchvM10xx0x,N1,NOVC-FCHV,M,10,-,0,-,-
BFE35nfchvM10xx0x,N1,NOVC-FCHV,M,10,-,0,-,35
BFE38nfchvM10xx0x,N1,NOVC-FCHV,M,10,-,0,-,38
BFE01nfchvM10xx44,N1,NOVC-FCHV,M,10,-,44,-,-
BFE35nfchvM10xx44,N1,NOVC-FCHV,M,10,-,44,-,35
BFE38nfchvM10xx44,N1,NOVC-FCHV,M,10,-,44,-,38
BFE01nfchvM5040xx,N1,NOVC-FCHV,M,50,40,-,0,-
BFE35nfchvM5040xx,N1,NOVC-FCHV,M,50,40,-,0,35
BFE38nfchvM5040xx,N1,NOVC-FCHV,M,50,40,-,0,38
BFE01nfchvM50400x,N1,NOVC-FCHV,M,50,40,0,0,-
BFE35nfchvM50400x,N1,NOVC-FCHV,M,50,40,0,0,35
BFE38nfchvM50400x,N1,NOVC-FCHV,M,50,40,0,0,38
BFE01nfchvM504044,N1,NOVC-FCHV,M,50,40,44,0,-
BFE35nfchvM504044,N1,NOVC-FCHV,M,50,40,44,0,35
BFE38nfchvM504044,N1,NOVC-FCHV,M,50,40,44,0,38
BFE01nfchvM50xxxx,N1,NOVC-FCHV,M,50,-,-,0,-
BFE35nfchvM50xxxx,N1,NOVC-FCHV,M,50,-,-,0,35
BFE38nfchvM50xxxx,N1,NOVC-FCHV,M,50,-,-,0,38
BFE01nfchvM50xx0x,N1,NOVC-FCHV,M,50,-,0,0,-
BFE35nfchvM50xx0x,N1,NOVC-FCHV,M,50,-,0,0,35
BFE38nfchvM50xx0x,N1,NOVC-FCHV,M,50,-,0,0,38
BFE01nfchvM50xx44,N1,NOVC-FCHV,M,50,-,44,0,-
BFE35nfchvM50xx44,N1,NOVC-FCHV,M,50,-,44,0,35
BFE38nfchvM50xx44,N1,NOVC-FCHV,M,50,-,44,0,38
BFE01nfchvM0x40xx,N1,NOVC-FCHV,M,0,40,-,-,-
BFE35nfchvM0x40xx,N1,NOVC-FCHV,M,0,40,-,-,35
BFE38nfchvM0x40xx,N1,NOVC-FCHV,M,0,40,-,-,38
BFE01nfchvM0x400x,N1,NOVC-FCHV,M,0,40,0,-,-
BFE35nfchvM0x400x,N1,NOVC-FCHV,M,0,40,0,-,35
BFE38nfchvM0x400x,N1,NOVC-FCHV,M,0,40,0,-,38
BFE01nfchvM0x4044,N1,NOVC-FCHV,M,0,40,44,-,-
BFE35nfchvM0x4044,N1,NOVC-FCHV,M,0,40,44,-,35
BFE38nfchvM0x4044,N1,NOVC-FCHV,M,0,40,44,-,38
BFE01nfchvM0xxxxx,N1,NOVC-FCHV,M,0,-,-,-,-
BFE35nfchvM0xxxxx,N1,NOVC-FCHV,M,0,-,-,-,35
BFE38nfchvM0xxxxx,N1,NOVC-FCHV,M,0,-,-,-,38
BFE01nfchvM0xxx0x,N1,NOVC-FCHV,M,0,-,0,-,-
BFE35nfchvM0xxx0x,N1,NOVC-FCHV,M,0,-,0,-,35
BFE38nfchvM0xxx0x,N1,NOVC-FCHV,M,0,-,0,-,38
BFE01nfchvM0xxx44,N1,NOVC-FCHV,M,0,-,44,-,-
BFE35nfchvM0xxx44,N1,NOVC-FCHV,M,0,-,44,-,35
BFE38nfchvM0xxx44,N1,NOVC-FCHV,M,0,-,44,-,38
BFE01nfchvM4040xx,N1,NOVC-FCHV,M,40,40,-,-,-
BFE35nfchvM4040xx,N1,NOVC-FCHV,M,40,40,-,-,35
BFE38nfchvM4040xx,N1,NOVC-FCHV,M,40,40,-,-,38
BFE01nfchvM40400x,N1,NOVC-FCHV,M,40,40,0,-,-
BFE35nfchvM40400x,N1,NOVC-FCHV,M,40,40,0,-,35
BFE38nfchvM40400x,N1,NOVC-FCHV,M,40,40,0,-,38
BFE01nfchvM404044,N1,NOVC-FCHV,M,40,40,44,-,-
BFE35nfchvM404044,N1,NOVC-FCHV,M,40,40,44,-,35
BFE38nfchvM404044,N1,NOVC-FCHV,M,40,40,44,-,38
BFE01nfchvM40xxxx,N1,NOVC-FCHV,M,40,-,-,-,-
BFE35nfchvM40xxxx,N1,NOVC-FCHV,M,40,-,-,-,35
BFE38nfchvM40xxxx,N1,NOVC-FCHV,M,40,-,-,-,38
BFE01nfchvM40xx0x,N1,NOVC-FCHV,M,40,-,0,-,-
BFE35nfchvM40xx0x,N1,NOVC-FCHV,M,40,-,0,-,35
BFE38nfchvM40xx0x,N1,NOVC-FCHV,M,40,-,0,-,38
BFE01nfchvM40xx44,N1,NOVC-FCHV,M,40,-,44,-,-
BFE35nfchvM40xx44,N1,NOVC-FCHV,M,40,-,44,-,35
BFE38nfchvM40xx44,N1,NOVC-FCHV,M,40,-,44,-,38
BFE01nfchvM2040xx,N1,NOVC-FCHV,M,20,40,-,-,-
BFE35nfchvM2040xx,N1,NOVC-FCHV,M,20,40,-,-,35
BFE38nfchvM2040xx,N1,NOVC-FCHV,M,20,40,-,-,38
BFE01nfchvM20400x,N1,NOVC-FCHV,M,20,40,0,-,-
BFE35nfchvM20400x,N1,NOVC-FCHV,M,20,40,0,-,35
BFE38nfchvM20400x,N1,NOVC-FCHV,M,20,40,0,-,38
BFE01nfchvM204044,N1,NOVC-FCHV,M,20,40,44,-,-
BFE35nfchvM204044,N1,NOVC-FCHV,M,20,40,44,-,35
BFE38nfchvM204044,N1,NOVC-FCHV,M,20,40,44,-,38
BFE01nfchvM20xxxx,N1,NOVC-FCHV,M,20,-,-,-,-
BFE35nfchvM20xxxx,N1,NOVC-FCHV,M,20,-,-,-,35
BFE38nfchvM20xxxx,N1,NOVC-FCHV,M,20,-,-,-,38
BFE01nfchvM20xx0x,N1,NOVC-FCHV,M,20,-,0,-,-
BFE35nfchvM20xx0x,N1,NOVC-FCHV,M,20,-,0,-,35
BFE38nfchvM20xx0x,N1,NOVC-FCHV,M,20,-,0,-,38
BFE01nfchvM20xx44,N1,NOVC-FCHV,M,20,-,44,-,-
BFE35nfchvM20xx44,N1,NOVC-FCHV,M,20,-,44,-,35
BFE38nfchvM20xx44,N1,NOVC-FCHV,M,20,-,44,-,38
BFE01nfchvx1040xx,N1,NOVC-FCHV,-,10,40,-,-,-
BFE35nfchvx1040xx,N1,NOVC-FCHV,-,10,40,-,-,35
BFE38nfchvx1040xx,N1,NOVC-FCHV,-,10,40,-,-,38
BFE01nfchvx10400x,N1,NOVC-FCHV,-,10,40,0,-,-
BFE35nfchvx10400x,N1,NOVC-FCHV,-,10,40,0,-,35
BFE38nfchvx10400x,N1,NOVC-FCHV,-,10,40,0,-,38
BFE01nfchvx104044,N1,NOVC-FCHV,-,10,40,44,-,-
BFE35nfchvx104044,N1,NOVC-FCHV,-,10,40,44,-,35
BFE38nfchvx104044,N1,NOVC-FCHV,-,10,40,44,-,38
BFE01nfchvx10xxxx,N1,NOVC-FCHV,-,10,-,-,-,-
BFE35nfchvx10xxxx,N1,NOVC-FCHV,-,10,-,-,-,35
BFE38nfchvx10xxxx,N1,NOVC-FCHV,-,10,-,-,-,38
BFE01nfchvx10xx0x,N1,NOVC-FCHV,-,10,-,0,-,-
BFE35nfchvx10xx0x,N1,NOVC-FCHV,-,10,-,0,-,35
BFE38nfchvx10xx0x,N1,NOVC-FCHV,-,10,-,0,-,38
BFE01nfchvx10xx44,N1,NOVC-FCHV,-,10,-,44,-,-
BFE35nfchvx10xx44,N1,NOVC-FCHV,-,10,-,44,-,35
BFE38nfchvx10xx44,N1,NOVC-FCHV,-,10,-,44,-,38
BFE01nfchvx5040xx,N1,NOVC-FCHV,-,50,40,-,-,-
BFE35nfchvx5040xx,N1,NOVC-FCHV,-,50,40,-,-,35
BFE38nfchvx5040xx,N1,NOVC-FCHV,-,50,40,-,-,38
BFE01nfchvx50400x,N1,NOVC-FCHV,-,50,40,0,-,-
BFE35nfchvx50400x,N1,NOVC-FCHV,-,50,40,0,-,35
BFE38nfchvx50400x,N1,NOVC-FCHV,-,50,40,0,-,38
BFE01nfchvx504044,N1,NOVC-FCHV,-,50,40,44,-,-
BFE35nfchvx504044,N1,NOVC-FCHV,-,50,40,44,-,35
BFE38nfchvx504044,N1,NOVC-FCHV,-,50,40,44,-,38
BFE01nfchvx50xxxx,N1,NOVC-FCHV,-,50,-,-,-,-
BFE35nfchvx50xxxx,N1,NOVC-FCHV,-,50,-,-,-,35
BFE38nfchvx50xxxx,N1,NOVC-FCHV,-,50,-,-,-,38
BFE01nfchvx50xx0x,N1,NOVC-FCHV,-,50,-,0,-,-
BFE35nfchvx50xx0x,N1,NOVC-FCHV,-,50,-,0,-,35
BFE38nfchvx50xx0x,N1,NOVC-FCHV,-,50,-,0,-,38
BFE01nfchvx50xx44,N1,NOVC-FCHV,-,50,-,44,-,-
BFE35nfchvx50xx44,N1,NOVC-FCHV,-,50,-,44,-,35
BFE38nfchvx50xx44,N1,NOVC-FCHV,-,50,-,44,-,38
BFE01nfchvx0x40xx,N1,NOVC-FCHV,-,0,40,-,-,-
BFE35nfchvx0x40xx,N1,NOVC-FCHV,-,0,40,-,-,35
BFE38nfchvx0x40xx,N1,NOVC-FCHV,-,0,40,-,-,38
BFE01nfchvx0x400x,N1,NOVC-FCHV,-,0,40,0,-,-
BFE35nfchvx0x400x,N1,NOVC-FCHV,-,0,40,0,-,35
BFE38nfchvx0x400x,N1,NOVC-FCHV,-,0,40,0,-,38
BFE01nfchvx0x4044,N1,NOVC-FCHV,-,0,40,44,-,-
BFE35nfchvx0x4044,N1,NOVC-FCHV,-,0,40,44,-,35
BFE38nfchvx0x4044,N1,NOVC-FCHV,-,0,40,44,-,38
BFE01nfchvx0xxxxx,N1,NOVC-FCHV,-,0,-,-,-,-
BFE35nfchvx0xxxxx,N1,NOVC-FCHV,-,0,-,-,-,35
BFE38nfchvx0xxxxx,N1,NOVC-FCHV,-,0,-,-,-,38
BFE01nfchvx0xxx0x,N1,NOVC-FCHV,-,0,-,0,-,-
BFE35nfchvx0xxx0x,N1,NOVC-FCHV,-,0,-,0,-,35
BFE38nfchvx0xxx0x,N1,NOVC-FCHV,-,0,-,0,-,38
BFE01nfchvx0xxx44,N1,NOVC-FCHV,-,0,-,44,-,-
BFE35nfchvx0xxx44,N1,NOVC-FCHV,-,0,-,44,-,35
BFE38nfchvx0xxx44,N1,NOVC-FCHV,-,0,-,44,-,38
BFE01nfchvx4040xx,N1,NOVC-FCHV,-,40,40,-,-,-
BFE35nfchvx4040xx,N1,NOVC-FCHV,-,40,40,-,-,35
BFE38nfchvx4040xx,N1,NOVC-FCHV,-,40,40,-,-,38
BFE01nfchvx40400x,N1,NOVC-FCHV,-,40,40,0,-,-
BFE35nfchvx40400x,N1,NOVC-FCHV,-,40,40,0,-,35
BFE38nfchvx40400x,N1,NOVC-FCHV,-,40,40,0,-,38
BFE01nfchvx404044,N1,NOVC-FCHV,-,40,40,44,-,-
BFE35nfchvx404044,N1,NOVC-FCHV,-,40,40,44,-,35
BFE38nfchvx404044,N1,NOVC-FCHV,-,40,40,44,-,38
BFE01nfchvx40xxxx,N1,NOVC-FCHV,-,40,-,-,-,-
BFE35nfchvx40xxxx,N1,NOVC-FCHV,-,40,-,-,-,35
BFE38nfchvx40xxxx,N1,NOVC-FCHV,-,40,-,-,-,38
BFE01nfchvx40xx0x,N1,NOVC-FCHV,-,40,-,0,-,-
BFE35nfchvx40xx0x,N1,NOVC-FCHV,-,40,-,0,-,35
BFE38nfchvx40xx0x,N1,NOVC-FCHV,-,40,-,0,-,38
BFE01nfchvx40xx44,N1,NOVC-FCHV,-,40,-,44,-,-
BFE35nfchvx40xx44,N1,NOVC-FCHV,-,40,-,44,-,35
BFE38nfchvx40xx44,N1,NOVC-FCHV,-,40,-,44,-,38
BFE01nfchvx2040xx,N1,NOVC-FCHV,-,20,40,-,-,-
BFE35nfchvx2040xx,N1,NOVC-FCHV,-,20,40,-,-,35
BFE38nfchvx2040xx,N1,NOVC-FCHV,-,20,40,-,-,38
BFE01nfchvx20400x,N1,NOVC-FCHV,-,20,40,0,-,-
BFE35nfchvx20400x,N1,NOVC-FCHV,-,20,40,0,-,35
BFE38nfchvx20400x,N1,NOVC-FCHV,-,20,40,0,-,38
BFE01nfchvx204044,N1,NOVC-FCHV,-,20,40,44,-,-
BFE35nfchvx204044,N1,NOVC-FCHV,-,20,40,44,-,35
BFE38nfchvx204044,N1,NOVC-FCHV,-,20,40,44,-,38
BFE01nfchvx20xxxx,N1,NOVC-FCHV,-,20,-,-,-,-
BFE35nfchvx20xxxx,N1,NOVC-FCHV,-,20,-,-,-,35
BFE38nfchvx20xxxx,N1,NOVC-FCHV,-,20,-,-,-,38
BFE01nfchvx20xx0x,N1,NOVC-FCHV,-,20,-,0,-,-
BFE35nfchvx20xx0x,N1,NOVC-FCHV,-,20,-,0,-,35
BFE38nfchvx20xx0x,N1,NOVC-FCHV,-,20,-,0,-,38
BFE01nfchvx20xx44,N1,NOVC-FCHV,-,20,-,44,-,-
BFE35nfchvx20xx44,N1,NOVC-FCHV,-,20,-,44,-,35
BFE38nfchvx20xx44,N1,NOVC-FCHV,-,20,-,44,-,38
BFE01nfchvD1040xx,N1,NOVC-FCHV,D,10,40,-,-,-
BFE35nfchvD1040xx,N1,NOVC-FCHV,D,10,40,-,-,35
BFE38nfchvD1040xx,N1,NOVC-FCHV,D,10,40,-,-,38
BFE01nfchvD10400x,N1,NOVC-FCHV,D,10,40,0,-,-
BFE35nfchvD10400x,N1,NOVC-FCHV,D,10,40,0,-,35
BFE38nfchvD10400x,N1,NOVC-FCHV,D,10,40,0,-,38
BFE01nfchvD104044,N1,NOVC-FCHV,D,10,40,44,-,-
BFE35nfchvD104044,N1,NOVC-FCHV,D,10,40,44,-,35
BFE38nfchvD104044,N1,NOVC-FCHV,D,10,40,44,-,38
BFE01nfchvD10xxxx,N1,NOVC-FCHV,D,10,-,-,-,-
BFE35nfchvD10xxxx,N1,NOVC-FCHV,D,10,-,-,-,35
BFE38nfchvD10xxxx,N1,NOVC-FCHV,D,10,-,-,-,38
BFE01nfchvD10xx0x,N1,NOVC-FCHV,D,10,-,0,-,-
BFE35nfchvD10xx0x,N1,NOVC-FCHV,D,10,-,0,-,35
BFE38nfchvD10xx0x,N1,NOVC-FCHV,D,10,-,0,-,38
BFE01nfchvD10xx44,N1,NOVC-FCHV,D,10,-,44,-,-
BFE35nfchvD10xx44,N1,NOVC-FCHV,D,10,-,44,-,35
BFE38nfchvD10xx44,N1,NOVC-FCHV,D,10,-,44,-,38
BFE01nfchvD5040xx,N1,NOVC-FCHV,D,50,40,-,-,-
BFE35nfchvD5040xx,N1,NOVC-FCHV,D,50,40,-,-,35
BFE38nfchvD5040xx,N1,NOVC-FCHV,D,50,40,-,-,38
BFE01nfchvD50400x,N1,NOVC-FCHV,D,50,40,0,-,-
BFE35nfchvD50400x,N1,NOVC-FCHV,D,50,40,0,-,35
BFE38nfchvD50400x,N1,NOVC-FCHV,D,50,40,0,-,38
BFE01nfchvD504044,N1,NOVC-FCHV,D,50,40,44,-,-
BFE35nfchvD504044,N1,NOVC-FCHV,D,50,40,44,-,35
BFE38nfchvD504044,N1,NOVC-FCHV,D,50,40,44,-,38
BFE01nfchvD50xxxx,N1,NOVC-FCHV,D,50,-,-,-,-
BFE35nfchvD50xxxx,N1,NOVC-FCHV,D,50,-,-,-,35
BFE38nfchvD50xxxx,N1,NOVC-FCHV,D,50,-,-,-,38
BFE01nfchvD50xx0x,N1,NOVC-FCHV,D,50,-,0,-,-
BFE35nfchvD50xx0x,N1,NOVC-FCHV,D,50,-,0,-,35
BFE38nfchvD50xx0x,N1,NOVC-FCHV,D,50,-,0,-,38
BFE01nfchvD50xx44,N1,NOVC-FCHV,D,50,-,44,-,-
BFE35nfchvD50xx44,N1,NOVC-FCHV,D,50,-,44,-,35
BFE38nfchvD50xx44,N1,NOVC-FCHV,D,50,-,44,-,38
BFE01nfchvD0x40xx,N1,NOVC-FCHV,D,0,40,-,-,-
BFE35nfchvD0x40xx,N1,NOVC-FCHV,D,0,40,-,-,35
BFE38nfchvD0x40xx,N1,NOVC-FCHV,D,0,40,-,-,38
BFE01nfchvD0x400x,N1,NOVC-FCHV,D,0,40,0,-,-
BFE35nfchvD0x400x,N1,NOVC-FCHV,D,0,40,0,-,35
BFE38nfchvD0x400x,N1,NOVC-FCHV,D,0,40,0,-,38
BFE01nfchvD0x4044,N1,NOVC-FCHV,D,0,40,44,-,-
BFE35nfchvD0x4044,N1,NOVC-FCHV,D,0,40,44,-,35
BFE38nfchvD0x4044,N1,NOVC-FCHV,D,0,40,44,-,38
BFE01nfchvD0xxxxx,N1,NOVC-FCHV,D,0,-,-,-,-
BFE35nfchvD0xxxxx,N1,NOVC-FCHV,D,0,-,-,-,35
BFE38nfchvD0xxxxx,N1,NOVC-FCHV,D,0,-,-,-,38
BFE01nfchvD0xxx0x,N1,NOVC-FCHV,D,0,-,0,-,-
BFE35nfchvD0xxx0x,N1,NOVC-FCHV,D,0,-,0,-,35
BFE38nfchvD0xxx0x,N1,NOVC-FCHV,D,0,-,0,-,38
BFE01nfchvD0xxx44,N1,NOVC-FCHV,D,0,-,44,-,-
BFE35nfchvD0xxx44,N1,NOVC-FCHV,D,0,-,44,-,35
BFE38nfchvD0xxx44,N1,NOVC-FCHV,D,0,-,44,-,38
BFE01nfchvD4040xx,N1,NOVC-FCHV,D,40,40,-,-,-
BFE35nfchvD4040xx,N1,NOVC-FCHV,D,40,40,-,-,35
BFE38nfchvD4040xx,N1,NOVC-FCHV,D,40,40,-,-,38
BFE01nfchvD40400x,N1,NOVC-FCHV,D,40,40,0,-,-
BFE35nfchvD40400x,N1,NOVC-FCHV,D,40,40,0,-,35
BFE38nfchvD40400x,N1,NOVC-FCHV,D,40,40,0,-,38
BFE01nfchvD404044,N1,NOVC-FCHV,D,40,40,44,-,-
BFE35nfchvD404044,N1,NOVC-FCHV,D,40,40,44,-,35
BFE38nfchvD404044,N1,NOVC-FCHV,D,40,40,44,-,38
BFE01nfchvD40xxxx,N1,NOVC-FCHV,D,40,-,-,-,-
BFE35nfchvD40xxxx,N1,NOVC-FCHV,D,40,-,-,-,35
BFE38nfchvD40xxxx,N1,NOVC-FCHV,D,40,-,-,-,38
BFE01nfchvD40xx0x,N1,NOVC-FCHV,D,40,-,0,-,-
BFE35nfchvD40xx0x,N1,NOVC-FCHV,D,40,-,0,-,35
BFE38nfchvD40xx0x,N1,NOVC-FCHV,D,40,-,0,-,38
BFE01nfchvD40xx44,N1,NOVC-FCHV,D,40,-,44,-,-
BFE35nfchvD40xx44,N1,NOVC-FCHV,D,40,-,44,-,35
BFE38nfchvD40xx44,N1,NOVC-FCHV,D,40,-,44,-,38
BFE01nfchvD2040xx,N1,NOVC-FCHV,D,20,40,-,-,-
BFE35nfchvD2040xx,N1,NOVC-FCHV,D,20,40,-,-,35
BFE38nfchvD2040xx,N1,NOVC-FCHV,D,20,40,-,-,38
BFE01nfchvD20400x,N1,NOVC-FCHV,D,20,40,0,-,-
BFE35nfchvD20400x,N1,NOVC-FCHV,D,20,40,0,-,35
BFE38nfchvD20400x,N1,NOVC-FCHV,D,20,40,0,-,38
BFE01nfchvD204044,N1,NOVC-FCHV,D,20,40,44,-,-
BFE35nfchvD204044,N1,NOVC-FCHV,D,20,40,44,-,35
BFE38nfchvD204044,N1,NOVC-FCHV,D,20,40,44,-,38
BFE01nfchvD20xxxx,N1,NOVC-FCHV,D,20,-,-,-,-
BFE35nfchvD20xxxx,N1,NOVC-FCHV,D,20,-,-,-,35
BFE38nfchvD20xxxx,N1,NOVC-FCHV,D,20,-,-,-,38
BFE01nfchvD20xx0x,N1,NOVC-FCHV,D,20,-,0,-,-
BFE35nfchvD20xx0x,N1,NOVC-FCHV,D,20,-,0,-,35
BFE38nfchvD20xx0x,N1,NOVC-FCHV,D,20,-,0,-,38
BFE01nfchvD20xx44,N1,NOVC-FCHV,D,20,-,44,-,-
BFE35nfchvD20xx44,N1,NOVC-FCHV,D,20,-,44,-,35
BFE38nfchvD20xx44,N1,NOVC-FCHV,D,20,-,44,-,38
BFE30emptyB1040xx,M1,Empty,B,10,40,-,-,-
BFE30emptyB10400x,M1,Empty,B,10,40,0,-,-
BFE30emptyB104044,M1,Empty,B,10,40,44,-,-
BFE30emptyB10xxxx,M1,Empty,B,10,-,-,-,-
BFE30emptyB10xx0x,M1,Empty,B,10,-,0,-,-
BFE30emptyB10xx44,M1,Empty,B,10,-,44,-,-
BFE30emptyB5040xx,M1,Empty,B,50,40,-,-,-
BFE30emptyB50400x,M1,Empty,B,50,40,0,-,-
BFE30emptyB504044,M1,Empty,B,50,40,44,-,-
BFE30emptyB50xxxx,M1,Empty,B,50,-,-,-,-
BFE30emptyB50xx0x,M1,Empty,B,50,-,0,-,-
BFE30emptyB50xx44,M1,Empty,B,50,-,44,-,-
BFE30emptyB0x40xx,M1,Empty,B,0,40,-,-,-
BFE30emptyB0x400x,M1,Empty,B,0,40,0,-,-
BFE30emptyB0x4044,M1,Empty,B,0,40,44,-,-
BFE30emptyB0xxxxx,M1,Empty,B,0,-,-,-,-
BFE30emptyB0xxx0x,M1,Empty,B,0,-,0,-,-
BFE30emptyB0xxx44,M1,Empty,B,0,-,44,-,-
BFE30emptyB4040xx,M1,Empty,B,40,40,-,-,-
BFE30emptyB40400x,M1,Empty,B,40,40,0,-,-
BFE30emptyB404044,M1,Empty,B,40,40,44,-,-
BFE30emptyB40xxxx,M1,Empty,B,40,-,-,-,-
BFE30emptyB40xx0x,M1,Empty,B,40,-,0,-,-
BFE30emptyB40xx44,M1,Empty,B,40,-,44,-,-
BFE30emptyB2040xx,M1,Empty,B,20,40,-,-,-
BFE30emptyB20400x,M1,Empty,B,20,40,0,-,-
BFE30emptyB204044,M1,Empty,B,20,40,44,-,-
BFE30emptyB20xxxx,M1,Empty,B,20,-,-,-,-
BFE30emptyB20xx0x,M1,Empty,B,20,-,0,-,-
BFE30emptyB20xx44,M1,Empty,B,20,-,44,-,-
BFE30emptyT1040xx,M1,Empty,T,10,40,-,-,-
BFE30emptyT10400x,M1,Empty,T,10,40,0,-,-
BFE30emptyT104044,M1,Empty,T,10,40,44,-,-
BFE30emptyT10xxxx,M1,Empty,T,10,-,-,-,-
BFE30emptyT10xx0x,M1,Empty,T,10,-,0,-,-
BFE30emptyT10xx44,M1,Empty,T,10,-,44,-,-
BFE30emptyT5040xx,M1,Empty,T,50,40,-,-,-
